,Artist,Title,Year,Writers,Spotify id,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
432,Chic,Good Times,1979,"Bernard Edwards, Nile Rodgers",2wYKNcoqKW4IEcllj42xz1,57,0.869,0.503,2,-12.804,1,0.0479,0.0818,0.00837,0.187,0.914,112.664,audio_features,2wYKNcoqKW4IEcllj42xz1,spotify:track:2wYKNcoqKW4IEcllj42xz1,https://api.spotify.com/v1/tracks/2wYKNcoqKW4IEcllj42xz1,https://api.spotify.com/v1/audio-analysis/2wYKNcoqKW4IEcllj42xz1,486187,4
433,Bob Dylan,Tangled Up in Blue,1975,Bob Dylan,6Vcwr9tb3ZLO63F8DL8cqu,65,0.421,0.661,9,-13.126,1,0.0433,0.414,1.16e-06,0.0962,0.554,100.965,audio_features,6Vcwr9tb3ZLO63F8DL8cqu,spotify:track:6Vcwr9tb3ZLO63F8DL8cqu,https://api.spotify.com/v1/tracks/6Vcwr9tb3ZLO63F8DL8cqu,https://api.spotify.com/v1/audio-analysis/6Vcwr9tb3ZLO63F8DL8cqu,341627,4
434,Simon and Garfunkel,Bridge Over Troubled Water,1970,Paul Simon,6l8EbYRtQMgKOyc1gcDHF9,73,0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,audio_features,6l8EbYRtQMgKOyc1gcDHF9,spotify:track:6l8EbYRtQMgKOyc1gcDHF9,https://api.spotify.com/v1/tracks/6l8EbYRtQMgKOyc1gcDHF9,https://api.spotify.com/v1/audio-analysis/6l8EbYRtQMgKOyc1gcDHF9,293120,4
435,"Earth, Wind, and Fire",September,1978,"Albert McKay, Allee Willis, Maurice White",2grjqo0Frpf2okIBiifQKs,83,0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,audio_features,2grjqo0Frpf2okIBiifQKs,spotify:track:2grjqo0Frpf2okIBiifQKs,https://api.spotify.com/v1/tracks/2grjqo0Frpf2okIBiifQKs,https://api.spotify.com/v1/audio-analysis/2grjqo0Frpf2okIBiifQKs,215093,4
436,Ramones,Blitzkrieg Bop,1976,"Tommy Ramone, Dee Dee Ramone",4KcH1ZRV2W1q7Flq0QqC76,74,0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,audio_features,4KcH1ZRV2W1q7Flq0QqC76,spotify:track:4KcH1ZRV2W1q7Flq0QqC76,https://api.spotify.com/v1/tracks/4KcH1ZRV2W1q7Flq0QqC76,https://api.spotify.com/v1/audio-analysis/4KcH1ZRV2W1q7Flq0QqC76,134467,4
437,Dolly Parton,Jolene,1974,Dolly Parton,2SpEHTbUuebeLkgs9QB7Ue,75,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,audio_features,2SpEHTbUuebeLkgs9QB7Ue,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,https://api.spotify.com/v1/tracks/2SpEHTbUuebeLkgs9QB7Ue,https://api.spotify.com/v1/audio-analysis/2SpEHTbUuebeLkgs9QB7Ue,161533,4
438,U2,One,1992,"Bono, Larry Mullen Jr., The Edge, Adam Clayton",3G69vJMWsX6ZohTykad2AU,78,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,audio_features,3G69vJMWsX6ZohTykad2AU,spotify:track:3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/tracks/3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/audio-analysis/3G69vJMWsX6ZohTykad2AU,276187,4
439,Led Zeppelin,Stairway to Heaven,1971,"Jimmy Page, Robert Plant",5CQ30WqJwcep0pYcV4AMNc,81,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,5CQ30WqJwcep0pYcV4AMNc,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830,4
440,Kate Bush,Running Up That Hill,1985,Kate Bush,29d0nY7TzCoi22XBqDQkiP,60,0.625,0.533,10,-11.903,0,0.0596,0.659,0.00266,0.0546,0.139,108.296,audio_features,29d0nY7TzCoi22XBqDQkiP,spotify:track:29d0nY7TzCoi22XBqDQkiP,https://api.spotify.com/v1/tracks/29d0nY7TzCoi22XBqDQkiP,https://api.spotify.com/v1/audio-analysis/29d0nY7TzCoi22XBqDQkiP,300840,4
441,Grandmaster Flash and the Furious Five,The Message,1982,"Edward Fletcher, Melvin Glover, Clifton Chase, Sylvia Robinson",5DuTNKFEjJIySAyJH1yNDU,51,0.947,0.607,10,-10.58,0,0.202,0.0249,4.76e-06,0.0861,0.732,100.619,audio_features,5DuTNKFEjJIySAyJH1yNDU,spotify:track:5DuTNKFEjJIySAyJH1yNDU,https://api.spotify.com/v1/tracks/5DuTNKFEjJIySAyJH1yNDU,https://api.spotify.com/v1/audio-analysis/5DuTNKFEjJIySAyJH1yNDU,431800,4
442,The Band,The Weight,1968,Robbie Robertson,0P7DoyGrr4Wp9w5TotEtUC,73,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,audio_features,0P7DoyGrr4Wp9w5TotEtUC,spotify:track:0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/tracks/0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/audio-analysis/0P7DoyGrr4Wp9w5TotEtUC,274493,4
443,Sly and the Family Stone,Family Affair,1971,Sylvester Stewart,4f3u4Oy0JqJRIhMmTqRcxj,59,0.819,0.605,2,-13.83,0,0.132,0.669,0.0163,0.199,0.797,108.892,audio_features,4f3u4Oy0JqJRIhMmTqRcxj,spotify:track:4f3u4Oy0JqJRIhMmTqRcxj,https://api.spotify.com/v1/tracks/4f3u4Oy0JqJRIhMmTqRcxj,https://api.spotify.com/v1/audio-analysis/4f3u4Oy0JqJRIhMmTqRcxj,185533,4
444,Missy Elliott,Work It,2000,"Melissa Elliott, Timothy Mosley",3jagJCUbdqhDSPuxP8cAqF,72,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,audio_features,3jagJCUbdqhDSPuxP8cAqF,spotify:track:3jagJCUbdqhDSPuxP8cAqF,https://api.spotify.com/v1/tracks/3jagJCUbdqhDSPuxP8cAqF,https://api.spotify.com/v1/audio-analysis/3jagJCUbdqhDSPuxP8cAqF,263227,4
445,Madonna,Like a Prayer,1989,"Madonna, Patrick Leonard",1z3ugFmUKoCzGsI6jdY4Ci,74,0.624,0.842,5,-5.285,1,0.0376,0.264,2.11e-05,0.181,0.257,111.037,audio_features,1z3ugFmUKoCzGsI6jdY4Ci,spotify:track:1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/tracks/1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/audio-analysis/1z3ugFmUKoCzGsI6jdY4Ci,342680,4
446,Smokey Robinson and the Miracles,The Tracks of My Tears,1965,"Marvin Tarplin, William Robinson, Warren Moore",6QyQmdvQ1ywNccYa0pwLNQ,67,0.502,0.333,7,-10.914,1,0.0264,0.699,0.0,0.222,0.729,96.982,audio_features,6QyQmdvQ1ywNccYa0pwLNQ,spotify:track:6QyQmdvQ1ywNccYa0pwLNQ,https://api.spotify.com/v1/tracks/6QyQmdvQ1ywNccYa0pwLNQ,https://api.spotify.com/v1/audio-analysis/6QyQmdvQ1ywNccYa0pwLNQ,174360,4
447,The Beach Boys,Good Vibrations,1966,"Brian Wilson, Mike Love",5t9KYe0Fhd5cW6UYT4qP8f,72,0.396,0.473,10,-7.67,0,0.0345,0.326,0.000124,0.109,0.385,133.449,audio_features,5t9KYe0Fhd5cW6UYT4qP8f,spotify:track:5t9KYe0Fhd5cW6UYT4qP8f,https://api.spotify.com/v1/tracks/5t9KYe0Fhd5cW6UYT4qP8f,https://api.spotify.com/v1/audio-analysis/5t9KYe0Fhd5cW6UYT4qP8f,219027,4
448,Donna Summer,I Feel Love,1977,"Donna Summer, Giorgio Moroder, Pete Bellotte",1vCBk33l9HaWp5FOnhSGxk,62,0.674,0.711,0,-15.581,1,0.0423,0.031,0.691,0.0925,0.961,126.696,audio_features,1vCBk33l9HaWp5FOnhSGxk,spotify:track:1vCBk33l9HaWp5FOnhSGxk,https://api.spotify.com/v1/tracks/1vCBk33l9HaWp5FOnhSGxk,https://api.spotify.com/v1/audio-analysis/1vCBk33l9HaWp5FOnhSGxk,355173,4
449,Dionne Warwick,Walk on By,1964,"Burt Bacharach, Hal David",3xsOtNxtBW0oTI1OWKAzTm,64,0.7,0.33,5,-9.027,1,0.0303,0.719,8.6e-05,0.136,0.524,98.605,audio_features,3xsOtNxtBW0oTI1OWKAzTm,spotify:track:3xsOtNxtBW0oTI1OWKAzTm,https://api.spotify.com/v1/tracks/3xsOtNxtBW0oTI1OWKAzTm,https://api.spotify.com/v1/audio-analysis/3xsOtNxtBW0oTI1OWKAzTm,178333,4
450,Daddy Yankee,Gasolina,2010,"Francisco Saldaña, Ramon Ayala, Victor Cabrera",228BxWXUYQPJrJYHDLOHkj,79,0.852,0.797,0,-6.543,1,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,audio_features,228BxWXUYQPJrJYHDLOHkj,spotify:track:228BxWXUYQPJrJYHDLOHkj,https://api.spotify.com/v1/tracks/228BxWXUYQPJrJYHDLOHkj,https://api.spotify.com/v1/audio-analysis/228BxWXUYQPJrJYHDLOHkj,192600,4
451,Lauryn Hill,Doo Wop (That Thing),1998,Lauryn Hill,0uEp9E98JB5awlA084uaIg,75,0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935,audio_features,0uEp9E98JB5awlA084uaIg,spotify:track:0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/tracks/0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/audio-analysis/0uEp9E98JB5awlA084uaIg,320267,4
452,Radiohead,Idioteque,2000,"Arthur Krieger, Colin Greenwood, Ed O'Brien, Jonny Greenwood, Paul Lansky, Philip Selway, Thom Yorke",1W5XugQJGhnSATMI5n002M,61,0.615,0.931,3,-7.8,1,0.273,0.0352,2.23e-05,0.0915,0.525,137.544,audio_features,1W5XugQJGhnSATMI5n002M,spotify:track:1W5XugQJGhnSATMI5n002M,https://api.spotify.com/v1/tracks/1W5XugQJGhnSATMI5n002M,https://api.spotify.com/v1/audio-analysis/1W5XugQJGhnSATMI5n002M,309093,3
453,Elton John,Tiny Dancer,1972,"Bernie Taupin, Elton John",2TVxnKdb3tqe1nhQWwwZCO,79,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,audio_features,2TVxnKdb3tqe1nhQWwwZCO,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/tracks/2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/audio-analysis/2TVxnKdb3tqe1nhQWwwZCO,377093,4
454,M.I.A.,Paper Planes,2008,"Joe Strummer, Maya Arulpragasam, Mick Jones, Nick Headon, Paul Simonon, Wesley Pentz",1ixbwbeBi5ufN4noUKmW5a,78,0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253,audio_features,1ixbwbeBi5ufN4noUKmW5a,spotify:track:1ixbwbeBi5ufN4noUKmW5a,https://api.spotify.com/v1/tracks/1ixbwbeBi5ufN4noUKmW5a,https://api.spotify.com/v1/audio-analysis/1ixbwbeBi5ufN4noUKmW5a,205200,4
455,Kendrick Lamar,Alright,2015,"Kendrick Lamar, M. Spears, P. Williams",3iVcZ5G6tvkXZkZKlMpIUs,78,0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,audio_features,3iVcZ5G6tvkXZkZKlMpIUs,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/tracks/3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/audio-analysis/3iVcZ5G6tvkXZkZKlMpIUs,219333,4
456,Michael Jackson,Billie Jean,1982,Michael J. Jackson,5ChkMS8OtdzJeqyybCc9R5,85,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,audio_features,5ChkMS8OtdzJeqyybCc9R5,spotify:track:5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/audio-analysis/5ChkMS8OtdzJeqyybCc9R5,293827,4
457,The Temptations,My Girl,1965,"Ronald White, Smokey Robinson",745H5CctFr12Mo7cqa1BMH,80,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,audio_features,745H5CctFr12Mo7cqa1BMH,spotify:track:745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/tracks/745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/audio-analysis/745H5CctFr12Mo7cqa1BMH,165000,4
458,Bob Marley and the Wailers,Redemption Song,1980,Bob Marley and the Wailers,26PwuMotZqcczKLHi4Htz3,71,0.671,0.256,7,-10.743,1,0.0387,0.608,0.0,0.0737,0.694,115.871,audio_features,26PwuMotZqcczKLHi4Htz3,spotify:track:26PwuMotZqcczKLHi4Htz3,https://api.spotify.com/v1/tracks/26PwuMotZqcczKLHi4Htz3,https://api.spotify.com/v1/audio-analysis/26PwuMotZqcczKLHi4Htz3,233560,4
459,Joy Division,Love Will Tear Us Apart,1980,"Bernard Sumner, Ian Curtis, Peter Hook, Stephen Morris",34iOH7LY3vme5rQxsVILZ4,70,0.527,0.923,2,-7.458,1,0.0379,0.000541,0.765,0.127,0.899,146.924,audio_features,34iOH7LY3vme5rQxsVILZ4,spotify:track:34iOH7LY3vme5rQxsVILZ4,https://api.spotify.com/v1/tracks/34iOH7LY3vme5rQxsVILZ4,https://api.spotify.com/v1/audio-analysis/34iOH7LY3vme5rQxsVILZ4,208453,4
460,The Jimi Hendrix Experience,All Along the Watchtower,1968,Bob Dylan,2aoo2jlRnM3A0NyLQqMN2f,78,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,audio_features,2aoo2jlRnM3A0NyLQqMN2f,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,240800,4
461,Outkast,B.O.B.,2000,"André Benjamin, Antwan Patton, David Sheats",3WibbMr6canxRJXhNtAvLU,64,0.746,0.978,9,-5.324,1,0.0978,0.0555,4.11e-05,0.026,0.653,153.809,audio_features,3WibbMr6canxRJXhNtAvLU,spotify:track:3WibbMr6canxRJXhNtAvLU,https://api.spotify.com/v1/tracks/3WibbMr6canxRJXhNtAvLU,https://api.spotify.com/v1/audio-analysis/3WibbMr6canxRJXhNtAvLU,304227,4
462,Otis Redding,(Sittin' On) the Dock of the Bay,1967,"Otis Redding, Steve Cropper",3zBhihYUHBmGd2bcQIobrF,77,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,audio_features,3zBhihYUHBmGd2bcQIobrF,spotify:track:3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/tracks/3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/audio-analysis/3zBhihYUHBmGd2bcQIobrF,163756,4
463,Prince and the Revolution,When Doves Cry,1984, Prince,51H2y6YrNNXcy3dfc3qSbA,72,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,audio_features,51H2y6YrNNXcy3dfc3qSbA,spotify:track:51H2y6YrNNXcy3dfc3qSbA,https://api.spotify.com/v1/tracks/51H2y6YrNNXcy3dfc3qSbA,https://api.spotify.com/v1/audio-analysis/51H2y6YrNNXcy3dfc3qSbA,352906,4
464,The White Stripes,Seven Nation Army,2003,Jack White,3dPQuX8Gs42Y7b454ybpMR,85,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,audio_features,3dPQuX8Gs42Y7b454ybpMR,spotify:track:3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR,232107,4
465,Little Richard,Tutti-Frutti,1955,"Dorothy LaBostrie, Richard Penniman, Joe Lubin",2iXcvnD3d1gfLBum0cE5Eg,67,0.555,0.658,5,-3.866,1,0.0541,0.793,0.0,0.118,0.937,184.835,audio_features,2iXcvnD3d1gfLBum0cE5Eg,spotify:track:2iXcvnD3d1gfLBum0cE5Eg,https://api.spotify.com/v1/tracks/2iXcvnD3d1gfLBum0cE5Eg,https://api.spotify.com/v1/audio-analysis/2iXcvnD3d1gfLBum0cE5Eg,144227,4
466,James Brown,Papa’s Got a Brand New Bag,1966,James Brown,5VnpYqIzm02X9gOhVElQo3,64,0.732,0.772,2,-6.142,0,0.267,0.194,1.54e-06,0.242,0.493,123.009,audio_features,5VnpYqIzm02X9gOhVElQo3,spotify:track:5VnpYqIzm02X9gOhVElQo3,https://api.spotify.com/v1/tracks/5VnpYqIzm02X9gOhVElQo3,https://api.spotify.com/v1/audio-analysis/5VnpYqIzm02X9gOhVElQo3,230920,4
467,Chuck Berry,Johnny B. Goode,1958,Chuck Berry,2QfiRTz5Yc8DdShCxG1tB2,77,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,audio_features,2QfiRTz5Yc8DdShCxG1tB2,spotify:track:2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/tracks/2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/audio-analysis/2QfiRTz5Yc8DdShCxG1tB2,161560,4
468,Notorious B.I.G.,Juicy,1994,"Diddy, James Mtume, Jean-Claude Olivier, The Notorious B.I.G.",5ByAIlEEnxYdvpnezg7HTX,78,0.889,0.818,9,-4.639,1,0.253,0.47,0.0,0.179,0.782,96.063,audio_features,5ByAIlEEnxYdvpnezg7HTX,spotify:track:5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/tracks/5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/audio-analysis/5ByAIlEEnxYdvpnezg7HTX,302760,4
469,The Rolling Stones,(I Can't Get No) Satisfaction,1965,"Mick Jagger, Keith Richards",2PzU4IB8Dr6mxV3lHuaG34,79,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,audio_features,2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,222813,4
470,Lorde,Royals,2011,"Ella Yelich O'Connor, Joel Little",2dLLR6qlu5UJ5gk0dKz0h3,80,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,audio_features,2dLLR6qlu5UJ5gk0dKz0h3,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,190185,4
471,Dr. Dre feat. Snoop Doggy Dogg,Nuthin' but a 'G' Thang,1992,"Calvin Broadus, Frederick Knight, Leon Haywood",2RuSwYLsyjxKWQlmYpUaBP,18,0.834,0.612,11,-9.742,0,0.103,0.0101,2.97e-06,0.0982,0.873,93.972,audio_features,2RuSwYLsyjxKWQlmYpUaBP,spotify:track:2RuSwYLsyjxKWQlmYpUaBP,https://api.spotify.com/v1/tracks/2RuSwYLsyjxKWQlmYpUaBP,https://api.spotify.com/v1/audio-analysis/2RuSwYLsyjxKWQlmYpUaBP,256361,4
472,Talking Heads,Once in a Lifetime,1980,"Brian Eno, Chris Frantz, David Byrne, Jerry Harrison, Tina Weymouth",38Ngied9rBORlAbLYNCl4k,71,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,audio_features,38Ngied9rBORlAbLYNCl4k,spotify:track:38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/tracks/38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/audio-analysis/38Ngied9rBORlAbLYNCl4k,259907,4
473,Bruce Springsteen,Born to Run,1975,Bruce Springsteen,6hTcuIQa0sxrrByu9wTD7s,73,0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,audio_features,6hTcuIQa0sxrrByu9wTD7s,spotify:track:6hTcuIQa0sxrrByu9wTD7s,https://api.spotify.com/v1/tracks/6hTcuIQa0sxrrByu9wTD7s,https://api.spotify.com/v1/audio-analysis/6hTcuIQa0sxrrByu9wTD7s,269920,4
474,Joni Mitchell,A Case of You,1971,Joni Mitchell,237IXZXFGw6dJ1OcO7wKZd,60,0.693,0.201,1,-9.903,1,0.0288,0.9,0.0,0.112,0.679,100.836,audio_features,237IXZXFGw6dJ1OcO7wKZd,spotify:track:237IXZXFGw6dJ1OcO7wKZd,https://api.spotify.com/v1/tracks/237IXZXFGw6dJ1OcO7wKZd,https://api.spotify.com/v1/audio-analysis/237IXZXFGw6dJ1OcO7wKZd,263480,4
475,Kanye West feat. Pusha T,Runaway,2010,"Emile Haynie, John Roger Branch, Kanye West, Malik Yusef, Pete Rock, Terrence Thornton, Jeff Bhasker, Mike Dean",3DK6m7It6Pw857FcQftMds,79,0.374,0.568,1,-3.825,0,0.109,0.219,0.00219,0.513,0.111,84.733,audio_features,3DK6m7It6Pw857FcQftMds,spotify:track:3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/tracks/3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/audio-analysis/3DK6m7It6Pw857FcQftMds,547733,4
476,The Beatles,A Day in the Life,1967,"John Lennon, Paul McCartney",0hKRSZhUGEhKU6aNSPBACZ,68,0.364,0.457,4,-14.162,0,0.0675,0.29,0.000106,0.922,0.175,163.219,audio_features,0hKRSZhUGEhKU6aNSPBACZ,spotify:track:0hKRSZhUGEhKU6aNSPBACZ,https://api.spotify.com/v1/tracks/0hKRSZhUGEhKU6aNSPBACZ,https://api.spotify.com/v1/audio-analysis/0hKRSZhUGEhKU6aNSPBACZ,337413,4
477,David Bowie,Heroes,1977,"David Bowie, Brian Eno",7Jh1bpe76CNTCgdgAdBw4Z,78,0.49,0.758,7,-6.491,1,0.0297,0.000671,0.484,0.092,0.435,112.114,audio_features,7Jh1bpe76CNTCgdgAdBw4Z,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/audio-analysis/7Jh1bpe76CNTCgdgAdBw4Z,371413,4
478,The Ronettes,Be My Baby,1963,"Jeff Barry, Ellie Greenwich, Phil Spector",2G2YzndIA6jeWFPBXhUjh5,71,0.511,0.769,4,-7.032,1,0.042,0.181,0.0,0.0921,0.818,129.657,audio_features,2G2YzndIA6jeWFPBXhUjh5,spotify:track:2G2YzndIA6jeWFPBXhUjh5,https://api.spotify.com/v1/tracks/2G2YzndIA6jeWFPBXhUjh5,https://api.spotify.com/v1/audio-analysis/2G2YzndIA6jeWFPBXhUjh5,160907,4
479,Billie Holiday,Strange Fruit,1939,Lewis Allan,1CTex49P0iWwzUGsMNjgaV,60,0.313,0.0437,6,-22.627,1,0.0315,0.989,0.148,0.209,0.0625,100.827,audio_features,1CTex49P0iWwzUGsMNjgaV,spotify:track:1CTex49P0iWwzUGsMNjgaV,https://api.spotify.com/v1/tracks/1CTex49P0iWwzUGsMNjgaV,https://api.spotify.com/v1/audio-analysis/1CTex49P0iWwzUGsMNjgaV,192867,1
480,Robyn,Dancing on My Own,2010,"Robin Miriam Carlsson, Patrik Berger",7g13jf3zqlP5S68Voo5v9m,62,0.573,0.926,6,-6.045,1,0.0342,0.00202,0.0117,0.127,0.219,117.047,audio_features,7g13jf3zqlP5S68Voo5v9m,spotify:track:7g13jf3zqlP5S68Voo5v9m,https://api.spotify.com/v1/tracks/7g13jf3zqlP5S68Voo5v9m,https://api.spotify.com/v1/audio-analysis/7g13jf3zqlP5S68Voo5v9m,278080,4
481,John Lennon,Imagine,1971,"John Lennon, Yoko Ono",7pKfPomDEeI4TPT6EOYjn9,79,0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,audio_features,7pKfPomDEeI4TPT6EOYjn9,spotify:track:7pKfPomDEeI4TPT6EOYjn9,https://api.spotify.com/v1/tracks/7pKfPomDEeI4TPT6EOYjn9,https://api.spotify.com/v1/audio-analysis/7pKfPomDEeI4TPT6EOYjn9,187867,4
482,Prince and the Revolution,Purple Rain,1984,Prince,54X78diSLoUDI3joC2bjMz,76,0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,audio_features,54X78diSLoUDI3joC2bjMz,spotify:track:54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/audio-analysis/54X78diSLoUDI3joC2bjMz,520787,4
483,Queen,Bohemian Rhapsody,1975,Freddie Mercury,7tFiyTwD0nx5a1eklYtX2J,75,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,audio_features,7tFiyTwD0nx5a1eklYtX2J,spotify:track:7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,354320,4
484,Beyoncé feat. Jay-Z,Crazy in Love,2003,"Shaun Carter, Beyoncé Knowles, Eugene Record, Rich Harrison",5IVuqXILoxVWvWEPm82Jxr,79,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,audio_features,5IVuqXILoxVWvWEPm82Jxr,spotify:track:5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,236133,4
485,The Beatles,I Want to Hold Your Hand,1963,"John Lennon, Paul McCartney",4pbG9SUmWIvsROVLF0zF9s,73,0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,audio_features,4pbG9SUmWIvsROVLF0zF9s,spotify:track:4pbG9SUmWIvsROVLF0zF9s,https://api.spotify.com/v1/tracks/4pbG9SUmWIvsROVLF0zF9s,https://api.spotify.com/v1/audio-analysis/4pbG9SUmWIvsROVLF0zF9s,145747,4
486,The Kinks,Waterloo Sunset,1967,Ray Davies,5nrmGFJ87crVoJF5xdRqwn,66,0.512,0.69,1,-6.969,0,0.0249,0.162,0.0,0.167,0.417,107.839,audio_features,5nrmGFJ87crVoJF5xdRqwn,spotify:track:5nrmGFJ87crVoJF5xdRqwn,https://api.spotify.com/v1/tracks/5nrmGFJ87crVoJF5xdRqwn,https://api.spotify.com/v1/audio-analysis/5nrmGFJ87crVoJF5xdRqwn,194216,4
